        30         30       8704
        30         30       9205
        30         30       9430
        30         30      12679
        30         30      12779
        30         30      18927
        30         30      19970
        31         31       1034
        31         31       6056
        31         31      12219
        31         31      17679
        32         32       1034
        32         32       6056
        32         32      12219
        32         32      17679
        33         33       4089
        33         33       8704
        33         33       9430
        33         33      12679
        33         33      18927
        33         33      19970
        34         34       4089
        34         34       8704
        34         34       9205
        34         34       9430
        34         34      12679
        34         34      12779
        34         34      18927
        34         34      19970
        35         35         38
        35         35       4639
        35         35       8799
        35         35      11264
        35         35      18299
        36         36         38
        36         36       4639
        36         36       8799
        36         36      11264
        36         36      18299
        37         37       5104
        37         37       6056
        37         37      12219
        37         37      12779
        37         37      14469
        37         37      19350
        38         38       9914
        39         39         38
        39         39       4639
        39         39       8799
        39         39      11264
        39         39      18299
        40         40         38
        40         40       4639
        40         40       8799
        40         40      11264
        40         40      18299
        41         41         38
        41         41       4639
        41         41       8799
        41         41      11264
        41         41      18299
        42         42       4639
        42         42       6056
        42         42       8799
        42         42      11264
        42         42      18299
        43         43       4089
        43         43       8704
        43         43       9205
        43         43       9430
        43         43      12679
        43         43      12779
        43         43      19970
        44         44         38
        44         44       4639
        44         44       8799
        44         44      11264
        44         44      18299
        45         45         38
        45         45       4639
        45         45       8799
        45         45      11264
        45         45      18299
        46         46       1034
        46         46       6056
        46         46      12219
        46         46      17679
        47         47         38
        47         47       4639
        47         47       8799
        47         47      11264
        47         47      18299
        48         48       4089
        48         48       8704
        48         48       9205
        48         48       9430
        48         48      12679
        48         48      12779
        48         48      19970
        49         49         38
        49         49       4639
        49         49       5104
        49         49       6056
        49         49      11264
        49         49      12219
        49         49      12779
        49         49      14469
        49         49      18299
        49         49      19350
        50         50         38
        50         50       4639
        50         50       8799
        50         50      11264
        50         50      18299
        51         51       4089
        51         51       8704
        51         51       9205
        51         51       9430
        51         51      12679
        51         51      12779
        51         51      18927
        51         51      19970
        52         52       1034
        52         52       6056
        52         52      12219
        52         52      17679
        53         53         38
        53         53       4639
        53         53       8799
        53         53       9914
        53         53      11264
        53         53      18299
        54         54       1034
        54         54       6056
        54         54      12219
        54         54      17679
        55         55       9205
        55         55       9430
        55         55      12679
        55         55      12779
        55         55      18927
        55         55      19970
        56         56       2302
        56         56       8915
        56         56       9618
        56         56       9630
        56         56      10249
        57         57         38
        57         57       4639
        57         57       8799
        57         57      11264
        57         57      18299
        58         58         38
        58         58       4639
        58         58       8799
        58         58      11264
        58         58      18299
        59         59       5104
        59         59       6056
        59         59      12219
        59         59      12779
        59         59      14469
        59         59      19350
        60         60         38
        60         60       4639
        60         60       8799
        60         60      11264
        60         60      18299
        61         61         38
        61         61       4639
        61         61       8799
        61         61      11264
        61         61      18299
        62         62       9914
        63         63         38
        63         63       4639
        63         63       8799
        63         63      11264
        63         63      18299
        64         64         38
        64         64       4639
        64         64       8799
        64         64      11264
        64         64      18299
        65         65       4639
        66         66         38
        66         66       4639
        66         66       8799
        66         66      11264
        66         66      18299
        67         67       1034
        67         67       6056
        67         67      17679
        68         68         38
        68         68       4639
        68         68       9914
        68         68      11264
        68         68      18299
        69         69         38
        69         69       4639
        69         69       8799
        69         69      11264
        69         69      18299
        70         70         38
        70         70       4639
        70         70       8799
        70         70      11264
        70         70      18299
        71         71       4639
        71         71       8799
        71         71      11264
        71         71      18299
        72         72       1034
        72         72      12219
        73         73      12219
        74         74       4089
        74         74       8704
        74         74       9205
        74         74       9430
        74         74      12679
        74         74      12779
        74         74      18927
        74         74      19970
        75         75         38
        75         75       4639
        75         75       8799
        75         75      11264
        75         75      18299
        76         76       5104
        76         76       6056
        76         76      12219
        76         76      12779
        76         76      14469
        77         77         38
        77         77       4639
        77         77       8799
        77         77      11264
        77         77      18299
        78         78       2302
        78         78       8915
        78         78       9618
        78         78       9630
        78         78       9914
        78         78      10249
        79         79       2302
        79         79       8915
        79         79       9618
        80         80       5104
        80         80       6056
        80         80      12219
        80         80      12779
        80         80      14469
        80         80      19350
        81         81       1034
        81         81       6056
        81         81      12219
        81         81      17679
        82         82         38
        82         82       4639
        82         82       8799
        82         82      11264
        82         82      18299
        83         83       4089
        83         83       8704
        83         83       9205
        83         83       9430
        83         83      12679
        83         83      12779
        83         83      18927
        83         83      19970
        84         84       1034
        84         84       6056
        84         84      12219
        84         84      17679
        85         85       1034
        85         85      17679
        86         86       6056
        86         86       7711
        86         86      12219
        86         86      14049
        86         86      17679
        86         86      19119
        87         87       1034
        87         87      12219
        87         87      17679
        88         88         38
        88         88       4639
        88         88       8799
        88         88      11264
        88         88      18299
        89         89       5104
        89         89      12219
        89         89      12779
        89         89      14469
        89         89      19350
        90         90         38
        90         90       4639
        90         90       8799
        90         90      11264
        90         90      18299
        91         91         38
        91         91       4639
        91         91       8799
        91         91      11264
        91         91      18299
        92         92       4089
        92         92       8704
        92         92       9430
        92         92      12679
        92         92      12779
        92         92      18927
        92         92      19970
        93         93       2302
        93         93       8915
        93         93       9618
        93         93       9630
        93         93      10249
        94         94       4089
        94         94       8704
        94         94       9205
        94         94       9430
        94         94      12679
        94         94      12779
        94         94      18927
        94         94      19970
        95         95         38
        95         95       4639
        95         95       8799
        95         95      11264
        95         95      18299
        96         96       1034
        96         96       6056
        96         96      12219
        96         96      17679
        97         97       5104
        97         97       6056
        97         97      12219
        97         97      12779
        97         97      14469
        97         97      19350
        98         98         38
        98         98       4639
        98         98       8799
        98         98      11264
        98         98      18299
        99         99         38
        99         99       4639
        99         99       8799
        99         99      11264
        99         99      18299
       100        100         38
       100        100       4639
       100        100       8799
       100        100      11264
       100        100      18299
       101        101         38
       101        101       4639
       101        101       8799
       101        101      11264
       101        101      18299
       102        102       1034
       102        102       6056
       102        102       9914
       102        102      12219
       102        102      17679
       103        103         38
       103        103       4639
       103        103       8799
       103        103      11264
       103        103      18299
       104        104       4089
       104        104       8704
       104        104       9205
       104        104       9430
       104        104      12679
       104        104      12779
       104        104      18927
       104        104      19970
       105        105       1034
       105        105       6056
       105        105      12219
       105        105      17679
       106        106       2302
       106        106       8915
       106        106       9618
       106        106       9630
       106        106      10249
       107        107       1034
       107        107       6056
       107        107      12219
       107        107      17679
       108        108         38
       108        108       4639
       108        108       8799
       108        108      11264
       108        108      18299
       109        109         38
       109        109       2302
       109        109       4639
       109        109       8799
       109        109       8915
       109        109       9618
       109        109       9630
       109        109      10249
       109        109      11264
       109        109      18299
       110        110       1034
       110        110       6056
       110        110      12219
       110        110      17679
       111        111         38
       111        111       4639
       111        111       8799
       111        111      11264
       111        111      18299
       112        112         38
       112        112       4639
       112        112       5104
       112        112       6056
       112        112      12219
       112        112      12779
       112        112      14469
       112        112      19350
       113        113       1034
       113        113       6056
       113        113      12219
       113        113      17679
       114        114         38
       114        114       4639
       114        114       8799
       114        114      11264
       114        114      18299
       115        115       4089
       115        115       8704
       115        115       9205
       115        115       9430
       115        115      12679
       115        115      12779
       115        115      18927
       115        115      19970
       116        116         38
       116        116       4639
       116        116       8799
       116        116      11264
       116        116      18299
       117        117         38
       117        117       4639
       117        117       8799
       117        117      11264
       117        117      18299
       118        118         38
       118        118       4639
       118        118       8799
       118        118       9914
       118        118      11264
       118        118      18299
       119        119       4089
       119        119       8704
       119        119       9205
       119        119       9430
       119        119      12679
       119        119      12779
       119        119      18927
       119        119      19970
       120        120       1034
       120        120       6056
       120        120      17679
       121        121       5104
       121        121       6056
       121        121      12219
       121        121      12779
       121        121      14469
       121        121      19350
       122        122       9914
       123        123         38
       123        123       4639
       123        123       8799
       123        123      11264
       123        123      12219
       123        123      17679
       123        123      18299
       124        124         38
       124        124       4639
       124        124       8799
       124        124      11264
       124        124      18299
       125        125       1034
       125        125       6056
       125        125      12219
       125        125      17679
       126        126         38
       126        126       4639
       126        126       8799
       126        126      11264
       126        126      18299
       127        127       4089
       127        127       8704
       127        127       9205
       127        127       9430
       127        127      12679
       127        127      12779
       127        127      18927
       127        127      19970
       128        128       5104
       128        128       6056
       128        128      12779
       128        128      14469
       128        128      17679
       128        128      19350
       129        129         38
       129        129       4639
       129        129       8799
       129        129      11264
       129        129      18299
       130        130         38
       130        130       1034
       130        130       4639
       130        130       6056
       130        130       8799
       130        130      11264
       130        130      12219
       130        130      17679
       130        130      18299
       131        131       1034
       131        131       6056
       131        131      12219
       132        132         38
       132        132       4639
       132        132       8799
       132        132      11264
       133        133         38
       133        133       4639
       133        133       8799
       133        133      11264
       133        133      18299
       134        134         38
       134        134       4639
       134        134       8799
       134        134      11264
       134        134      18299
       135        135       1034
       135        135       6056
       135        135      12219
       135        135      17679
       136        136       4089
       136        136       8704
       136        136       9205
       136        136       9430
       136        136      12679
       136        136      12779
       136        136      19970
       137        137         38
       137        137       4639
       137        137       8799
       137        137      11264
       137        137      18299
       138        138         38
       138        138       4639
       138        138       8799
       138        138      11264
       138        138      18299
       139        139         38
       139        139       4639
       139        139       8799
       139        139      11264
       139        139      18299
       140        140       5104
       140        140       6056
       140        140      12219
       140        140      12779
       140        140      14469
       140        140      19350
       141        141       2302
       141        141       9630
       141        141      10249
       142        142       4639
       142        142      11264
       142        142      15854
       142        142      16381
       142        142      17637
       143        143       1034
       143        143       6056
       143        143      12219
       143        143      17679
       144        144       5104
       144        144       6056
       144        144      12219
       144        144      12779
       144        144      14469
       145        145       1034
       145        145       6056
       145        145      12219
       145        145      17679
       146        146         38
       146        146       4639
       146        146       8799
       146        146      11264
       146        146      18299
       147        147       1034
       147        147       6056
       148        148       5104
       148        148       6056
       148        148      12219
       148        148      12779
       148        148      14469
       148        148      19350
       149        149       5085
       149        149       9914
       150        150       4089
       150        150       8704
       150        150       9205
       150        150       9430
       150        150       9914
       150        150      12679
       150        150      12779
       150        150      18927
       150        150      19970
       151        151       4089
       151        151       8704
       151        151       9205
       151        151       9430
       151        151      12679
       151        151      12779
       151        151      18927
       151        151      19970
       152        152         38
       152        152       4639
       152        152       8799
       152        152      11264
       152        152      18299
       153        153         38
       153        153       4639
       153        153       8799
       153        153      11264
       153        153      18299
       154        154       4089
       154        154       8704
       154        154       9205
       154        154       9430
       154        154      12679
       154        154      12779
       154        154      18927
       154        154      19970
       155        155         38
       155        155       4639
       155        155       8799
       155        155      11264
       155        155      18299
       156        156         38
       156        156       4639
       156        156       8799
       156        156       9914
       156        156      11264
       156        156      18299
       157        157       5104
       157        157       6056
       157        157      12219
       157        157      12779
       157        157      14469
       157        157      19350
       158        158         38
       158        158       1034
       158        158       4639
       158        158       8799
       158        158      11264
       158        158      17679
       158        158      18299
       159        159       1034
       159        159       6056
       159        159      12219
       159        159      17679
       160        160         38
       160        160       4639
       160        160       8799
       160        160      11264
       160        160      18299
       161        161       4089
       161        161       8704
       161        161       9205
       161        161       9430
       161        161      12679
       161        161      12779
       161        161      18927
       161        161      19970
       162        162       9914
       163        163         38
       163        163       1034
       163        163       4639
       163        163       6056
       163        163       8799
       163        163      11264
       163        163      12219
       163        163      18299
       164        164         38
       164        164       4639
       164        164       8799
       164        164      11264
       164        164      18299
       165        165       5104
       165        165       6056
       165        165      12219
       165        165      12779
       165        165      14469
       165        165      19350
       166        166         38
       166        166       4639
       166        166       8799
       166        166      11264
       166        166      18299
       167        167       4639
       167        167      11264
       167        167      15854
       167        167      16381
       167        167      17637
       168        168         38
       168        168       4639
       168        168       8799
       168        168      11264
       168        168      18299
       169        169         38
       169        169       4639
       169        169       8799
       169        169      11264
       169        169      18299
       170        170         38
       170        170       4639
       170        170       8799
       170        170      11264
       170        170      18299
       171        171       9914
       172        172         38
       172        172       8799
       172        172      11264
       173        173       5104
       173        173       6056
       173        173      12219
       173        173      12779
       173        173      19350
       174        174         38
       174        174       4639
       174        174       8799
       174        174       9914
       174        174      11264
       174        174      18299
       175        175         38
       175        175       4639
       175        175       8799
       175        175      11264
       175        175      18299
       176        176         38
       176        176       4639
       176        176       8799
       176        176      11264
       176        176      18299
       177        177       4089
       177        177       8704
       177        177       9205
       177        177       9430
       177        177      12679
       177        177      12779
       177        177      18927
       177        177      19970
       178        178         38
       178        178       4639
       178        178       8799
       178        178      11264
       178        178      12219
       178        178      17679
       178        178      18299
       179        179         38
       179        179       4639
       179        179       8799
       179        179      11264
       179        179      18299
       180        180         38
       180        180       4639
       180        180       8799
       180        180      11264
       180        180      18299
       181        181       4089
       181        181       8704
       181        181       9205
       181        181       9430
       181        181      12679
       181        181      12779
       181        181      18927
       181        181      19970
       182        182       5085
       182        182       9914
       182        182      11480
       183        183       6056
       183        183      12219
       183        183      17679
       184        184       1034
       184        184       6056
       184        184      12219
       184        184      17679
       185        185       6056
       185        185       7711
       185        185      12219
       185        185      14049
       185        185      17679
       185        185      19119
       186        186       6056
       186        186      12219
       186        186      12779
       186        186      14469
       186        186      19350
       187        187       4089
       187        187       8704
       187        187       9205
       187        187       9430
       187        187      12679
       187        187      12779
       187        187      18927
       188        188         38
       188        188       4639
       188        188       8799
       188        188      11264
       188        188      18299
       189        189         38
       189        189       4639
       189        189       8799
       189        189      11264
       189        189      18299
       190        190         38
       190        190       2302
       190        190       4639
       190        190       8799
       190        190       8915
       190        190       9618
       190        190       9630
       190        190      10249
       190        190      11264
       190        190      18299
       191        191         38
       191        191       4639
       191        191       8799
       191        191      11264
       191        191      18299
       192        192         38
       192        192       4639
       192        192      11264
       193        193         38
       193        193       4639
       193        193       8799
       193        193      11264
       193        193      18299
       194        194       5104
       194        194       6056
       194        194       9914
       194        194      12219
       194        194      12779
       194        194      14469
       194        194      19350
       195        195         38
       195        195       4639
       195        195       8799
       195        195      11264
       195        195      18299
       196        196         38
       196        196       4639
       196        196       8799
       196        196      11264
       196        196      18299
       197        197         38
       197        197       4639
       197        197       8799
       197        197       9914
       197        197      11264
       197        197      18299
       198        198         38
       198        198       4089
       198        198       4639
       198        198       8704
       198        198       8799
       198        198      11264
       198        198      12679
       198        198      18299
       199        199       5104
       199        199       6056
       199        199      12219
       199        199      12779
       199        199      14469
       199        199      19350
       200        200       1034
       200        200       5104
       200        200       6056
       200        200      12219
       200        200      12779
       200        200      14469
       200        200      19350
       201        201         38
       201        201       8799
       201        201      18299
       202        202       5104
       202        202       6056
       202        202      12219
       202        202      12779
       202        202      14469
       202        202      19350
       203        203       1034
       203        203       6056
       203        203      12219
       203        203      17679
       204        204         38
       204        204       4639
       204        204       8799
       204        204      11264
       204        204      18299
       205        205         38
       205        205       4639
       205        205       8799
       205        205      11264
       205        205      18299
       206        206         38
       206        206       4639
       206        206       8799
       206        206       9914
       206        206      11264
       206        206      18299
       207        207       5104
       207        207       6056
       207        207       9914
       207        207      12219
       207        207      12779
       207        207      14469
       207        207      19350
       208        208       5104
       208        208       6056
       208        208      12219
       208        208      12779
       208        208      14469
       208        208      19350
       209        209       9914
       210        210         38
       210        210       4639
       210        210       8799
       210        210      11264
       210        210      18299
       211        211         38
       211        211       1034
       211        211       4639
       211        211       6056
       211        211       8799
       211        211      11264
       211        211      12219
       211        211      18299
       212        212         38
       212        212       8799
       212        212       9914
       213        213       4089
       213        213       8704
       213        213       9205
       213        213       9430
       213        213      12679
       213        213      12779
       213        213      18927
       213        213      19970
       214        214         38
       214        214       4639
       214        214       8799
       214        214      11264
       214        214      18299
       215        215       5104
       215        215       6056
       215        215      12219
       215        215      12779
       215        215      14469
       215        215      19350
       216        216       4089
       216        216       5104
       216        216       6056
       216        216       9205
       216        216      12219
       216        216      12779
       216        216      14469
       216        216      19350
       216        216      19970
       217        217       4089
       217        217       8704
       217        217       9205
       217        217       9430
       217        217      12679
       217        217      12779
       217        217      18927
       217        217      19970
       218        218         38
       218        218       4639
       218        218       8799
       218        218      11264
       218        218      18299
       219        219       9914
       220        220       1034
       220        220       6056
       220        220      12219
       220        220      17679
       221        221       4089
       221        221       8704
       221        221       9205
       221        221       9430
       221        221      12679
       221        221      12779
       221        221      18927
       221        221      19970
       222        222       5104
       222        222       6056
       222        222       9914
       222        222      12219
       222        222      12779
       222        222      14469
       222        222      19350
       223        223         38
       223        223       4639
       223        223       8799
       223        223      11264
       223        223      18299
       224        224       8704
       224        224       9205
       224        224      12679
       224        224      12779
       224        224      18927
       224        224      19970
       225        225       5085
       225        225       9914
       226        226       4089
       226        226       8704
       226        226       9205
       226        226       9430
       226        226      12679
       226        226      12779
       226        226      18927
       226        226      19970
       227        227       9914
       228        228         38
       228        228       4639
       228        228       8799
       228        228      11264
       228        228      18299
       229        229       6056
       229        229      12219
       229        229      12779
       229        229      14469
       229        229      19350
       230        230       1034
       230        230       6056
       230        230      12219
       230        230      17679
       231        231         38
       231        231       1034
       231        231       4639
       231        231       8799
       231        231       9914
       231        231      11264
       231        231      18299
       232        232       2302
       232        232       8915
       232        232       9618
       232        232      10249
       233        233         38
       233        233       4639
       233        233       8799
       233        233      11264
       233        233      18299
       234        234         38
       234        234       4639
       234        234       8799
       234        234      11264
       234        234      18299
       235        235       4089
       235        235       8704
       235        235       9205
       235        235       9430
       235        235      12679
       235        235      12779
       235        235      18927
       235        235      19970
       236        236         38
       236        236       1034
       236        236       4639
       236        236       6056
       236        236       8799
       236        236      11264
       236        236      12219
       236        236      17679
       236        236      18299
       237        237       5104
       237        237       6056
       237        237      12219
       237        237      12779
       237        237      14469
       237        237      19350
       238        238       5104
       238        238       6056
       238        238      12219
       238        238      12779
       238        238      14469
       238        238      19350
       239        239       4089
       239        239       8704
       239        239       9205
       239        239       9430
       239        239      12679
       239        239      12779
       239        239      18927
       239        239      19970
       240        240         38
       240        240       4639
       240        240       8799
       240        240      11264
       240        240      18299
       241        241       5104
       241        241       6056
       241        241      12219
       241        241      12779
       241        241      14469
       241        241      19350
       242        242       2302
       242        242       8915
       242        242       9618
       242        242       9630
       242        242      10249
       243        243       4089
       243        243       6056
       243        243       8704
       243        243       9205
       243        243       9430
       243        243      12219
       243        243      12679
       243        243      12779
       243        243      17679
       243        243      18927
       243        243      19970
       244        244         38
       244        244       4639
       244        244       8799
       244        244      11264
       244        244      18299
       245        245       4089
       245        245       8704
       245        245       9205
       245        245       9430
       245        245      12679
       245        245      12779
       245        245      18927
       245        245      19970
       246        246       4089
       246        246       8704
       246        246       9205
       246        246       9430
       246        246      12679
       246        246      12779
       246        246      18927
       246        246      19970
       247        247       5104
       247        247       6056
       247        247      12779
       247        247      19350
       248        248       9914
       249        249       5104
       249        249       6056
       249        249      12219
       249        249      12779
       249        249      14469
       250        250       4639
       250        250      11264
       250        250      15854
       250        250      16381
       250        250      17637
       251        251       9914
       252        252         38
       252        252       4639
       252        252       8799
       252        252      11264
       252        252      18299
       253        253         38
       253        253       4639
       253        253       8799
       253        253      11264
       253        253      18299
       254        254       5104
       254        254       6056
       254        254      12219
       254        254      12779
       254        254      14469
       254        254      19350
       255        255         38
       255        255       2302
       255        255       4639
       255        255       8799
       255        255       8915
       255        255       9618
       255        255       9630
       255        255      10249
       255        255      11264
       255        255      18299
       256        256       9914
       257        257       4089
       257        257       8704
       257        257       9205
       257        257       9430
       257        257      12679
       257        257      12779
       257        257      18927
       257        257      19970
       258        258         38
       258        258       4639
       258        258       8799
       258        258      11264
       258        258      18299
       259        259       1034
       259        259       6056
       259        259      12219
       259        259      17679
       260        260       1034
       260        260       6056
       260        260      12219
       260        260      17679
       261        261       9914
       262        262       5104
       262        262       6056
       262        262      12219
       262        262      12779
       262        262      14469
       262        262      19350
       263        263       4089
       263        263       8704
       263        263       9205
       263        263       9430
       263        263      12679
       263        263      12779
       263        263      18927
       263        263      19970
       264        264       1034
       264        264       6056
       264        264      12219
       265        265       1034
       265        265       6056
       265        265      12219
       265        265      17679
       266        266       2302
       266        266       8915
       266        266       9618
       266        266       9630
       266        266      10249
       267        267         38
       267        267       4639
       267        267       8799
       267        267      11264
       267        267      18299
       268        268       1034
       268        268       6056
       268        268      12219
       268        268      17679
       269        269       1034
       269        269       6056
       269        269      12219
       269        269      17679
       270        270         38
       270        270       4639
       270        270       8799
       270        270      11264
       270        270      18299
       271        271         38
       271        271       4639
       271        271       8799
       271        271      11264
       271        271      18299
       272        272         38
       272        272       4639
       272        272       8799
       272        272      11264
       272        272      18299
       273        273         38
       273        273       2302
       273        273       4639
       273        273       8799
       273        273       8915
       273        273       9618
       273        273       9630
       273        273      10249
       273        273      11264
       273        273      18299
       274        274       4089
       274        274       6056
       274        274       8704
       274        274       9205
       274        274       9430
       274        274      12679
       274        274      12779
       274        274      18927
       274        274      19970
       275        275         38
       275        275       4639
       275        275       8799
       275        275      11264
       275        275      18299
       276        276       4089
       276        276       5104
       276        276       9205
       276        276      12779
       276        276      19970
       277        277       2302
       277        277       8915
       277        277       9618
       277        277       9630
       277        277       9914
       277        277      10249
       278        278       6056
       278        278      12219
       278        278      14469
       278        278      19350
       279        279         38
       279        279       4639
       279        279       8799
       279        279      11264
       279        279      18299
       280        280       2302
       280        280       8915
       280        280       9618
       280        280       9630
       281        281       4089
       281        281       8704
       281        281       9205
       281        281       9430
       281        281      12679
       281        281      12779
       281        281      18927
       281        281      19970
       282        282       1034
       282        282       6056
       282        282      12219
       282        282      17679
       283        283         38
       283        283       4639
       283        283      11264
       283        283      18299
       284        284       1034
       284        284       6056
       284        284       9914
       284        284      12219
       284        284      17679
       285        285         38
       285        285       4639
       285        285       8799
       285        285      11264
       285        285      18299
       286        286       1034
       286        286       6056
       286        286      12219
       286        286      17679
       287        287         38
       287        287       4639
       287        287       8799
       287        287      11264
       287        287      18299
       288        288       5104
       288        288       6056
       288        288      12219
       288        288      12779
       288        288      14469
       288        288      19350
       289        289         38
       289        289       4639
       289        289       8799
       289        289      11264
       289        289      18299
       290        290         38
       290        290       4639
       290        290       8799
       290        290      11264
       290        290      18299
       291        291         38
       291        291       4639
       291        291       8799
       292        292       1034
       292        292       6056
       292        292      12219
       292        292      17679
       293        293       4089
       293        293       8704
       293        293       9205
       293        293       9430
       293        293      12679
       293        293      12779
       293        293      18927
       294        294         38
       294        294       4639
       294        294       8799
       294        294      11264
       294        294      18299
       295        295       4089
       295        295       8704
       295        295       9205
       295        295       9430
       295        295      12679
       295        295      12779
       295        295      18927
       295        295      19970
       296        296       5104
       296        296       9914
       296        296      12779
       296        296      14469
       297        297         38
       297        297       4639
       297        297       8799
       297        297      11264
       297        297      18299
       298        298       5104
       298        298       6056
       298        298      12219
       298        298      12779
       298        298      14469
       298        298      19350
       299        299         38
       299        299       8799
       299        299      11264
       299        299      18299
       300        300       1034
       300        300       6056
       300        300      12219
       300        300      17679
       301        301         38
       301        301       4639
       301        301       8799
       301        301      11264
       301        301      18299
       302        302       4089
       302        302       8704
       302        302       9205
       302        302      12779
       302        302      19970
       303        303       6056
       303        303       7711
       303        303      12219
       303        303      14049
       303        303      17679
       303        303      19119
       304        304       6056
       304        304      12219
       304        304      12779
       304        304      14469
       304        304      19350
       305        305       1034
       305        305       6056
       305        305      12219
       305        305      17679
       306        306         38
       306        306      11264
       306        306      18299
       307        307       8704
       307        307       9205
       307        307       9430
       307        307      12679
       307        307      12779
       307        307      18927
       307        307      19970
       308        308       4089
       308        308       8704
       308        308       9205
       308        308       9430
       308        308      12679
       308        308      12779
       308        308      19970
       309        309       2302
       309        309       9630
       309        309      10249
       310        310         38
       310        310       4639
       310        310       8799
       310        310      11264
       310        310      12219
       310        310      18299
       311        311       1034
       311        311       6056
       311        311      12219
       311        311      17679
       312        312       4089
       312        312       8704
       312        312       9205
       312        312       9430
       312        312      12679
       312        312      12779
       312        312      18927
       312        312      19970
       313        313       5104
       313        313      12219
       313        313      12779
       313        313      14469
       313        313      19350
       314        314       8704
       314        314       9205
       314        314       9430
       314        314      12679
       314        314      12779
       314        314      18927
       314        314      19970
       315        315         38
       315        315       4639
       315        315       8799
       315        315      11264
       315        315      18299
       316        316         38
       316        316       4639
       316        316       8799
       316        316      11264
       316        316      18299
       317        317         38
       317        317       4639
       317        317       8799
       317        317      11264
       317        317      18299
       318        318         38
       318        318       4639
       318        318       8799
       318        318      11264
       318        318      18299
       319        319         38
       319        319       4639
       319        319       8799
       319        319      11264
       319        319      18299
       320        320         38
       320        320       4639
       320        320      18299
       321        321         38
       321        321       4639
       321        321       8799
       321        321      11264
       321        321      18299
       322        322         38
       322        322       4639
       322        322       8799
       322        322      11264
       322        322      18299
       323        323       5104
       323        323       6056
       323        323      12219
       323        323      12779
       323        323      14469
       323        323      19350
       324        324       6056
       324        324       7711
       324        324      12219
       324        324      14049
       324        324      17679
       324        324      19119
       325        325       1034
       325        325       6056
       325        325      12219
       325        325      17679
       326        326       4639
       326        326       8799
       326        326      11264
       326        326      18299
       327        327       9914
       328        328         38
       328        328       4639
       328        328       8799
       328        328      11264
       328        328      18299
       329        329         38
       329        329       4639
       329        329       8799
       329        329      11264
       329        329      18299
       330        330         38
       330        330       4639
       330        330       8799
       330        330      11264
       330        330      18299
       331        331         38
       331        331       4639
       331        331       8799
       331        331      11264
       331        331      18299
       332        332       5104
       332        332       6056
       332        332      12219
       332        332      12779
       332        332      14469
       332        332      19350
       333        333         38
       333        333       4639
       333        333       8799
       333        333      11264
       333        333      18299
       334        334         38
       334        334       4639
       334        334       8799
       334        334       9914
       334        334      11264
       334        334      18299
       335        335       5104
       335        335       6056
       335        335      12219
       335        335      12779
       335        335      14469
       335        335      19350
       336        336         38
       336        336       4639
       336        336       8799
       336        336      11264
       336        336      18299
       337        337       4089
       337        337       8704
       337        337       9205
       337        337       9430
       337        337      12679
       337        337      12779
       337        337      18927
       337        337      19970
       338        338       5104
       338        338       6056
       338        338      12219
       338        338      12779
       338        338      14469
       338        338      19350
       339        339         38
       339        339       4639
       339        339       8799
       339        339       9914
       339        339      11264
       340        340       6056
       340        340       7711
       340        340      14049
       340        340      19119
